year,lat,lng
1970,52.505803,13.331741
1970,52.516667,13.4
1970,40.78306,-73.971249
1970,30.443335,-91.186994
1970,42.290156,-71.04897
1970,18.399712,-66.049987
1970,40.78306,-73.971249
1970,39.640397,-86.861622
1970,41.316324,-72.922343
1970,40.844782,-73.864827
1970,40.860619,-73.898915
1970,40.1142,-88.243499
1970,40.1142,-88.243499
1970,-25.282773,-57.63561
1970,39.645039,-79.183128
1970,35.904912,-79.046913
1970,35.22076,-97.446599
1970,40.347457,-94.872909
1970,52.516667,13.4
1970,46.404973,-117.009341
1970,25.720851,-80.277857
1970,28.538235,-81.377389
1970,40.678178,-73.944158
1970,37.805065,-122.273024
1970,46.143582,-122.925645
1970,40.336585,-75.927843
1970,45.511795,-122.675629
1970,33.73787,-118.284664
1970,45.511795,-122.675629
1970,42.301631,-71.067605
1970,40.78306,-73.971249
1970,41.356445,-72.096469
1970,40.818985,-73.595724
1970,34.092809,-118.328661
1970,38.551295,-121.471066
1970,52.516667,13.4
1970,38.89037,-77.031959
1970,46.198392,6.142296
1970,29.76045,-95.369784
1970,42.331685,-83.047924
1970,41.58979,-93.615659
1970,40.759505,-111.888229
1970,36.312,-78.5882
1970,25.800315,-80.226554
1970,42.45717,-71.064049
1970,40.807535,-73.962573
1970,33.783824,-118.11409
1970,36.312,-78.5882
1970,52.505803,13.331741
1970,-34.891151,-56.187214
1970,52.505803,13.331741
1970,47.60356,-122.329439
1970,40.712784,-74.005941
1970,38.550245,-90.332723
1970,30.588141,-84.580929
1970,40.20119,-77.189169
1970,25.764367,-80.201529
1970,35.76625,-117.370674
1970,40.712784,-74.005941
1970,44.946604,-93.136446
1970,42.025345,-93.620199
1970,36.312,-78.5882
1970,36.312,-78.5882
1970,36.312,-78.5882
1970,34.05349,-118.245319
1970,42.301631,-71.067605
1970,42.301631,-71.067605
1970,38.579065,-121.491014
1970,33.44826,-112.075774
1970,40.762666,-73.955879
1970,33.882923,-117.929104
1970,-34.6037,-58.381503
1970,-34.891151,-56.187214
1970,37.805065,-122.273024
1970,32.715695,-117.161719
1970,40.712576,-74.013382
1970,,
1970,11.586558,122.753716
1970,30.443335,-91.186994
1970,41.524935,-88.084594
1970,45.511795,-122.675629
1970,37.805065,-122.273024
1970,34.068921,-118.445181
1970,14.677301,121.044348
1970,52.505803,13.331741
1970,52.505803,13.331741
1970,40.78306,-73.971249
1970,37.869885,-122.270539
1970,31.950001,35.933331
1970,31.950001,35.933331
1970,33.96307,-118.232573
1970,41.88415,-87.632409
1970,37.805065,-122.273024
1970,10.063506,-69.334722
1970,35.696442,51.422974
1970,40.712784,-74.005941
1970,31.950001,35.933331
1970,31.950001,35.933331
1970,40.946915,-90.364659
1970,40.73197,-74.174184
1970,31.950001,35.933331
1970,-22.908278,-43.197026
1970,35.696442,51.422974
1970,41.260675,-95.940469
1970,-34.891151,-56.187214
1970,37.005322,-89.176156
1970,37.005105,-89.176269
1970,41.58979,-93.615659
1970,39.10296,-94.583062
1970,52.505803,13.331741
1970,52.505803,13.331741
1970,33.887157,-118.410843
1970,37.831455,-122.285164
1970,40.729513,-73.996461
1970,40.78306,-73.971249
1970,37.869885,-122.270539
1970,37.869885,-122.270539
1970,41.88415,-87.632409
1970,37.770822,-122.43445
1970,41.58979,-93.615659
1970,52.505803,13.331741
1970,37.777125,-122.419644
1970,40.712784,-74.005941
1970,32.50064,-94.741075
1970,54.99451,-7.319996
1970,54.99451,-7.319996
1970,54.597269,-5.930109
1970,54.597269,-5.930109
1970,54.597269,-5.930109
1970,42.331685,-83.047924
1970,41.601286,-93.658064
1970,43.118461,-87.902289
1970,40.617623,-74.417061
1970,40.78306,-73.971249
1970,40.78306,-73.971249
1970,40.78306,-73.971249
1970,40.78306,-73.971249
1970,43.074701,-88.008394
1970,42.290156,-71.04897
1970,-22.908278,-43.197026
1970,38.923305,-77.036604
1970,37.871899,-122.25854
1970,38.89037,-77.031959
1970,38.89037,-77.031959
1970,38.89037,-77.031959
1970,38.89037,-77.031959
1970,41.260675,-95.940469
1970,33.895285,-118.224329
1970,40.78306,-73.971249
1970,47.60356,-122.329439
1970,40.712784,-74.005941
1970,40.609334,-74.028722
1970,32.50064,-94.741075
1970,41.084195,-81.514059
1970,40.5894,-73.666354
1970,37.777125,-122.419644
1970,40.728224,-73.794852
1970,40.712784,-74.005941
1970,40.712784,-74.005941
1970,40.712784,-74.005941
1970,40.712784,-74.005941
1970,33.948315,-86.472939
1970,38.232471,-122.644448
1970,48.139126,11.580186
1970,42.039274,-87.859977
1970,5.059097,-75.50596
1970,,
1970,41.637675,-70.930869
1970,37.441883,-122.160794
1970,41.88415,-87.632409
1970,40.78306,-73.971249
1970,41.88415,-87.632409
1970,40.678178,-73.944158
1970,44.943829,-93.093326
1970,41.903965,-87.638367
1970,40.78306,-73.971249
1970,40.65,-73.944158
1970,,
1970,32.715695,-117.161719
1970,40.728224,-73.794852
1970,43.04181,-87.906844
1970,37.97918,23.716647
1970,43.013903,-87.896195
1970,39.945255,-75.119129
1970,12.136389,-86.251389
1970,34.05349,-118.245319
1970,-8.048021,-34.876338
1970,40.678178,-73.944158
1970,38.62774,-90.199514
1970,43.939135,-90.820369
1970,40.712784,-74.005941
1970,43.939135,-90.820369
1970,43.939135,-90.820369
1970,37.777125,-122.419644
1970,37.777125,-122.419644
1970,-34.891151,-56.187214
1970,29.76045,-95.369784
1970,42.817988,-1.644184
1970,37.766585,-122.244739
1970,41.88415,-87.632409
1970,-34.891151,-56.187214
1970,-34.891151,-56.187214
1970,-34.891151,-56.187214
1970,-34.422436,-58.737755
1970,35.2225,-80.837539
1970,52.370216,4.895168
1970,40.712784,-74.005941
1970,50.850335,4.351685
1970,37.869885,-122.270539
1970,43.010178,-87.97178
1970,-26.808285,-65.21759
1970,33.871124,-117.861401
1970,37.338475,-121.885794
1970,52.516667,13.4
1970,39.26931,-76.503519
1970,37.97457,-122.532474
1970,-31.632368,-60.699359
1970,45.511795,-122.675629
1970,54.077313,-6.608787
1970,52.516667,13.4
1970,52.516667,13.4
1970,33.60651,-88.650419
1970,41.260675,-95.940469
1970,44.945006,-93.272815
1970,40.678178,-73.944158
1970,-34.891151,-56.187214
1970,38.89037,-77.031959
1970,39.464791,-76.829198
1970,37.869885,-122.270539
1970,-34.891151,-56.187214
1970,44.04483,-123.072606
1970,44.943829,-93.093326
1970,39.301537,-76.660819
1970,43.07295,-89.386694
1970,19.432608,-99.133207
1970,42.505832,-71.19376
1970,52.516667,13.4
1970,42.377003,-71.11666
1970,35.948199,-77.795207
1970,37.90118,-122.061628
1970,38.89037,-77.031959
1970,37.869885,-122.270539
1970,37.90118,-122.061628
1970,33.946154,-118.082952
1970,38.89037,-77.031959
1970,33.948005,-83.377322
1970,39.918392,32.865597
1970,31.950001,35.933331
1970,-34.891151,-56.187214
1970,39.95227,-75.162369
1970,37.97918,23.716647
1970,37.777125,-122.419644
1970,37.432805,-121.897259
1970,37.548148,-121.988566
1970,35.14968,-90.048929
1970,44.943829,-93.093326
1970,-34.891151,-56.187214
1970,54.597269,-5.930109
1970,43.06015,-87.888132
1970,33.745573,-117.867834
1970,41.82277,-90.538969
1970,34.05349,-118.245319
1970,50.111445,8.680615
1970,47.36865,8.539182
1970,52.370216,4.895168
1970,32.085688,34.783684
1970,42.58176,-71.792259
1970,52.516667,13.4
1970,-31.399301,-64.182129
1970,43.07295,-89.386694
1970,29.647665,-82.348458
1970,31.950001,35.933331
1970,-34.891151,-56.187214
1970,-34.6037,-58.381503
1970,51.500152,-0.126236
1970,-34.891151,-56.187214
1970,-34.891151,-56.187214
1970,-32.951052,-60.666365
1970,41.65381,-83.536259
1970,42.811978,-70.872638
1970,42.350097,-71.156442
1970,-34.891151,-56.187214
1970,40.712784,-74.005941
1970,52.516667,13.4
1970,40.712784,-74.005941
1970,-34.891151,-56.187214
1970,40.712784,-74.005941
1970,40.712784,-74.005941
1970,54.597269,-5.930109
1970,35.696442,51.422974
1970,39.290555,-76.609604
1970,38.423708,27.134205
1970,44.04483,-123.072606
1970,39.162608,-76.624689
1970,39.918392,32.865597
1970,39.918392,32.865597
1970,46.803137,-71.241298
1970,41.88415,-87.632409
1970,37.264891,-81.240268
1970,39.918392,32.865597
1970,40.712784,-74.005941
1970,47.60356,-122.329439
1970,34.419255,-119.698869
1970,37.97457,-122.532474
1970,37.869885,-122.270539
1970,-34.891151,-56.187214
1970,48.777106,9.180769
1970,29.76045,-95.369784
1970,46.803137,-71.241298
1970,35.696442,51.422974
1970,40.728224,-73.794852
1970,42.36679,-71.106019
1970,48.139126,11.580186
1970,42.36679,-71.106019
1970,-34.891151,-56.187214
1970,-34.891151,-56.187214
1970,-34.891151,-56.187214
1970,-34.891151,-56.187214
1970,39.10296,-94.583062
1970,-34.6037,-58.381503
1970,48.139126,11.580186
1970,33.683734,-117.794609
1970,33.683734,-117.794609
1970,-34.6037,-58.381503
1970,37.005105,-89.176269
1970,-37.813187,144.96298
1970,37.005105,-89.176269
1970,37.777125,-122.419644
1970,42.331685,-83.047924
1970,41.89052,12.494249
1970,37.005105,-89.176269
1970,37.005105,-89.176269
1970,38.89037,-77.031959
1970,33.683734,-117.794609
1970,-34.6037,-58.381503
1970,39.918392,32.865597
1970,51.500152,-0.126236
1970,27.19999,-80.255359
1970,43.111261,-87.898632
1970,33.62905,-117.691249
1970,40.728224,-73.794852
1970,40.844782,-73.864827
1970,40.728224,-73.794852
1970,40.844782,-73.864827
1970,35.696442,51.422974
1970,24.893379,67.028061
1970,36.740685,-119.785734
1970,36.740685,-119.785734
1970,41.001845,-80.34724
1970,42.278044,-83.738224
1970,-34.6037,-58.381503
1970,-34.864823,-57.908519
1970,52.516667,13.4
1970,37.005105,-89.176269
1970,44.97399,-93.227728
1970,37.005105,-89.176269
1970,50.111445,8.680615
1970,39.918392,32.865597
1970,41.88415,-87.632409
1970,18.46617,-66.106654
1970,18.46617,-66.106654
1970,18.46617,-66.106654
1970,18.46617,-66.106654
1970,-34.6037,-58.381503
1970,27.771185,-82.639319
1970,54.597269,-5.930109
1970,27.807403,-82.689767
1970,-34.6037,-58.381503
1970,-34.6037,-58.381503
1970,-34.6037,-58.381503
1970,39.918392,32.865597
1970,-34.891151,-56.187214
1970,45.511795,-122.675629
1970,35.04644,-85.309464
1970,14.596051,120.978666
1970,27.771185,-82.639319
1970,18.46617,-66.106654
1970,39.918392,32.865597
1970,40.712784,-74.005941
1970,40.712784,-74.005941
1970,37.871899,-122.25854
1970,18.46617,-66.106654
1970,-34.891151,-56.187214
1970,50.111445,8.680615
1970,-34.891151,-56.187214
1970,43.320812,-1.984447
1970,-34.891151,-56.187214
1970,-34.891151,-56.187214
1970,44.04483,-123.072606
1970,-22.908278,-43.197026
1970,38.973065,-95.236534
1970,-34.891151,-56.187214
1970,-34.891151,-56.187214
1970,40.712784,-74.005941
1970,41.18188,-73.191269
1970,34.41217,-119.85704
1970,41.807741,-72.25398
1970,-34.891151,-56.187214
1970,-34.891151,-56.187214
1970,26.011201,-80.14949
1970,-34.891151,-56.187214
1970,37.54703,-122.314834
1970,43.113655,-87.900289
1970,54.597269,-5.930109
1970,39.918392,32.865597
1970,33.655968,-84.448957
1970,39.918392,32.865597
1970,-31.399301,-64.182129
1970,42.919882,-3.060073
1970,49.294642,8.69774
1970,34.06857,-118.027606
1971,35.214905,-80.001234
1971,48.139126,11.580186
1971,34.0961,-117.716404
1971,34.20034,-119.180439
1971,34.05483,-117.750034
1971,38.355879,38.296474
1971,-34.891151,-56.187214
1971,48.139126,11.580186
1971,38.89037,-77.031959
1971,34.038254,-117.752109
1971,34.055103,-117.749991
1971,-34.891151,-56.187214
1971,39.918392,32.865597
1971,34.055103,-117.749991
1971,33.78359,-118.353879
1971,37.72761,-122.370261
1971,48.139126,11.580186
1971,,
1971,40.712784,-74.005941
1971,40.78306,-73.971249
1971,48.139126,11.580186
1971,40.712784,-74.005941
1971,37.72761,-122.370261
1971,37.781553,-122.415643
1971,41.504365,-81.690459
1971,,
1971,39.918392,32.865597
1971,39.918392,32.865597
1971,11.583513,37.397019
1971,-34.744611,-58.391732
1971,40.78306,-73.971249
1971,39.918392,32.865597
1971,39.918392,32.865597
1971,26.714388,-80.052689
1971,-34.891151,-56.187214
1971,-34.891151,-56.187214
1971,-34.891151,-56.187214
1971,54.597269,-5.930109
1971,18.456792,-69.951164
1971,18.456792,-69.951164
1971,48.139126,11.580186
1971,39.918392,32.865597
1971,34.05349,-118.245319
1971,-31.399301,-64.182129
1971,38.419723,27.133235
1971,38.419723,27.133235
1971,-34.891151,-56.187214
1971,37.805065,-122.273024
1971,35.2225,-80.837539
1971,34.419255,-119.698869
1971,50.111445,8.680615
1971,54.597269,-5.930109
1971,54.63797,-6.14485
1971,39.918392,32.865597
1971,37.146795,49.536102
1971,54.452223,-7.486124
1971,26.714388,-80.052689
1971,39.918392,32.865597
1971,57.696994,11.9865
1971,41.084195,-81.514059
1971,10.502961,-66.917253
1971,39.918392,32.865597
1971,14.596051,120.978666
1971,39.918392,32.865597
1971,36.974025,-122.030954
1971,33.748315,-84.391109
1971,40.097625,-74.857269
1971,39.918392,32.865597
1971,54.597269,-5.930109
1971,18.442164,-66.026298
1971,18.442164,-66.026298
1971,18.466684,-66.10813
1971,18.466684,-66.10813
1971,18.399712,-66.049987
1971,39.918392,32.865597
1971,41.011915,28.972531
1971,41.011915,28.972531
1971,9.933333,-84.083333
1971,39.918392,32.865597
1971,25.831764,-80.216715
1971,10.502961,-66.917253
1971,39.918392,32.865597
1971,34.05349,-118.245319
1971,54.597269,-5.930109
1971,21.3,-157.818968
1971,37.869885,-122.270539
1971,18.399712,-66.049987
1971,15.153002,120.591942
1971,,
1971,10.502961,-66.917253
1971,34.004995,-118.230244
1971,38.89037,-77.031959
1971,40.712784,-74.005941
1971,40.712784,-74.005941
1971,34.419255,-119.698869
1971,37.869885,-122.270539
1971,39.918392,32.865597
1971,21.3,-157.818968
1971,33.42558,-94.048254
1971,33.42558,-94.048254
1971,33.42558,-94.048254
1971,33.42558,-94.048254
1971,54.597269,-5.930109
1971,38.62774,-90.199514
1971,38.62774,-90.199514
1971,40.079609,-104.812912
1971,48.139126,11.580186
1971,-34.891151,-56.187214
1971,49.4019,8.680285
1971,54.625869,-5.982754
1971,29.76045,-95.369784
1971,45.511795,-122.675629
1971,41.011915,28.972531
1971,41.011915,28.972531
1971,51.924216,4.481776
1971,-34.891151,-56.187214
1971,37.54703,-122.314834
1971,37.777125,-122.419644
1971,42.455233,-76.475847
1971,28.505025,-16.192648
1971,30.33138,-81.655799
1971,52.505803,13.331741
1971,40.78306,-73.971249
1971,42.407484,-71.119023
1971,37.906032,-122.548169
1971,42.359139,-83.066546
1971,34.225529,-118.878911
1971,45.463681,9.188171
1971,39.918392,32.865597
1971,39.290555,-76.609604
1971,-31.399301,-64.182129
1971,38.419723,27.133235
1971,37.777125,-122.419644
1971,40.712784,-74.005941
1971,14.596051,120.978666
1971,40.78306,-73.971249
1971,39.74001,-104.992259
1971,37.474249,49.458725
1971,32.65246,51.67462
1971,35.78846,51.470795
1971,34.05349,-118.245319
1971,,
1971,40.416691,-3.700345
1971,33.953349,-117.396156
1971,41.387917,2.169919
1971,34.05349,-118.245319
1971,42.24088,-83.613089
1971,31.530345,-83.835349
1971,37.089185,-122.086756
1971,18.46617,-66.106654
1971,18.46617,-66.106654
1971,39.918392,32.865597
1971,39.918392,32.865597
1971,39.918392,32.865597
1971,34.05349,-118.245319
1971,37.338475,-121.885794
1971,35.696442,51.422974
1971,59.332788,18.064488
1971,36.736419,-119.789196
1971,39.918392,32.865597
1971,-34.921295,-57.954333
1971,40.712784,-74.005941
1971,37.44466,-122.160794
1971,18.46617,-66.106654
1971,34.05349,-118.245319
1971,40.712784,-74.005941
1971,40.712784,-74.005941
1971,41.387917,2.169919
1971,40.712784,-74.005941
1971,18.46617,-66.106654
1971,36.740685,-119.785734
1971,37.869885,-122.270539
1971,44.883175,-93.283006
1971,40.712784,-74.005941
1971,36.740685,-119.785734
1971,37.441883,-122.14302
1971,37.235807,-121.962416
1971,37.906032,-122.545048
1971,37.44466,-122.160794
1971,41.0981,-80.650789
1971,34.0961,-117.716404
1971,34.097718,-117.70945
1971,34.106067,-117.716404
1971,37.906032,-122.545048
1971,34.025627,-118.196033
1971,37.805065,-122.273024
1971,34.073628,-118.215618
1971,-34.458721,-58.90725
1971,34.05349,-118.245319
1971,34.05349,-118.245319
1971,37.235807,-121.962416
1971,37.869885,-122.270539
1971,37.338475,-121.885794
1971,42.206391,-71.004817
1971,36.974025,-122.030954
1971,42.817988,-1.644184
1971,-16.500194,-68.150162
1971,39.918392,32.865597
1971,39.728352,-121.841985
1971,36.740685,-119.785734
1971,37.624421,-122.413798
1971,35.696442,51.422974
1971,41.387917,2.169919
1971,39.728352,-121.837348
1971,39.728352,-121.837348
1971,33.42551,-111.937419
1971,39.11338,-94.626824
1971,33.973705,-117.328064
1971,52.505803,13.331741
1971,10.502961,-66.917253
1971,37.32236,-122.032133
1971,34.022442,-118.166974
1971,37.577883,-122.34811
1971,38.525255,-118.624627
1971,41.657825,-91.526534
1971,43.320812,-1.984447
1971,54.597269,-5.930109
1971,34.024922,-118.273378
1971,37.869885,-122.270539
1971,36.068994,-79.794704
1971,34.189077,-118.159748
1971,18.456792,-69.951164
1971,34.05349,-118.245319
1971,34.165357,-118.608975
1971,34.250636,-118.61481
1971,39.334449,-76.70535
1971,,
1971,26.714388,-80.052689
1971,41.88415,-87.632409
1971,35.696442,51.422974
1971,39.918392,32.865597
1971,37.742578,20.896502
1971,41.011915,28.972531
1971,52.516667,13.4
1971,31.285506,48.643416
1971,52.516667,13.4
1971,52.516667,13.4
1971,52.516667,13.4
1971,40.78306,-73.971249
1971,37.338475,-121.885794
1971,40.712784,-74.005941
1971,37.624421,-122.413798
1971,54.597269,-5.930109
1971,-31.399301,-64.182129
1971,37.805065,-122.273024
1971,37.90118,-122.061628
1971,54.597269,-5.930109
1971,41.77033,-87.81852
1971,43.320812,-1.984447
1971,37.002437,-89.171826
1971,34.073581,-118.178641
1971,38.951603,-0.138765
1971,40.712784,-74.005941
1971,,
1971,37.454697,-122.177909
1971,38.232471,-122.644448
1971,12.814427,45.036416
1971,34.083528,-118.326584
1971,34.13149,-118.101567
1971,40.416691,-3.700345
1971,34.05349,-118.245319
1971,34.083504,-118.315725
1971,34.022425,-118.167056
1971,36.974025,-122.030954
1971,34.034286,-118.262039
1971,40.712784,-74.005941
1971,37.338475,-121.885794
1971,40.863958,-73.630786
1971,34.062192,-118.173614
1971,34.073867,-118.202763
1971,37.805065,-122.273024
1971,34.039673,-118.182056
1971,40.658455,-73.587219
1971,34.05349,-118.245319
1971,43.256963,-2.923441
1971,40.712784,-74.005941
1971,34.061362,-118.203529
1971,42.817988,-1.644184
1971,37.338475,-121.885794
1971,34.015147,-118.122896
1971,34.05349,-118.245319
1971,34.05349,-118.245319
1971,41.823875,-71.411994
1971,32.715695,-117.161719
1971,54.597269,-5.930109
1971,54.597269,-5.930109
1971,43.18418,-2.473289
1971,40.416691,-3.700345
1971,41.614152,0.625783
1971,34.042309,-118.141507
1971,37.777125,-122.419644
1971,36.999276,-122.003482
1971,40.712784,-74.005941
1971,37.950322,27.373266
1971,-31.399301,-64.182129
1971,37.089185,-122.086756
1971,41.387917,2.169919
1971,34.073485,-118.400344
1971,54.597269,-5.930109
1971,54.597269,-5.930109
1971,54.794595,-7.539339
1971,54.99451,-7.319996
1971,40.712784,-74.005941
1971,54.597269,-5.930109
1971,54.597269,-5.930109
1971,40.438335,-79.997459
1971,54.597269,-5.930109
1971,33.44865,-84.454564
1971,33.748315,-84.391109
1971,42.761624,-72.511495
1971,41.504365,-81.690459
1971,40.712784,-74.005941
1971,40.743906,-74.032355
1971,40.712784,-74.005941
1971,40.712784,-74.005941
1971,40.712784,-74.005941
1971,40.712784,-74.005941
1971,40.712784,-74.005941
1971,40.712784,-74.005941
1971,40.712784,-74.005941
1971,40.712784,-74.005941
1971,40.743906,-74.032355
1971,40.743906,-74.032355
1971,40.743906,-74.032355
1971,40.743906,-74.032355
1971,40.743906,-74.032355
1971,40.850752,-73.929001
1971,40.712784,-74.005941
1971,40.416691,-3.700345
1971,41.583193,-87.499736
1971,40.416691,-3.700345
1971,54.597269,-5.930109
1971,54.597269,-5.930109
1971,34.05349,-118.245319
1971,37.777125,-122.419644
1971,41.89052,12.494249
1971,37.777125,-122.419644
1971,38.579065,-121.491014
1971,37.54703,-122.314834
1971,37.777125,-122.419644
1971,34.004995,-118.230244
1971,37.777125,-122.419644
1971,54.077313,-6.608787
1971,54.597269,-5.930109
1971,42.636876,-83.288425
1971,11.558831,104.917445
1971,11.558831,104.917445
1971,32.462925,-84.987629
1971,35.487474,-80.622003
1971,35.141361,-79.008383
1971,54.22641,-7.649053
1971,54.597269,-5.930109
1971,54.18006,-6.33393
1971,37.777125,-122.419644
1971,33.888629,35.495479
1971,,
1971,54.552254,-6.086832
1971,54.597269,-5.930109
1971,54.597269,-5.930109
1971,54.99451,-7.319996
1971,54.531707,-6.737144
1971,54.597269,-5.930109
1971,,
1971,31.766496,35.21172
1971,54.597269,-5.930109
